ticker,curr_date,curr_time,p_ask_price,p_bid_price,p_value,p_volume,p_implied_volatility,p_ask_size,p_bid_size
SPX,10/30/2019,14:46,3037.11,3036.08,3036.08,0,0,0,0
SPX,10/30/2019,14:47,3036.48,3035.99,3036.47,0,0,0,0
SPX,10/30/2019,14:48,3036.53,3036.26,3036.51,0,0,0,0
SPX,10/30/2019,14:49,3037.15,3036.51,3037.15,0,0,0,0
SPX,10/30/2019,14:50,3039.9,3037.15,3039.71,0,0,0,0
SPX,10/30/2019,14:51,3042.21,3039.7,3042.21,0,0,0,0
SPX,10/30/2019,14:52,3042.71,3040.99,3040.99,0,0,0,0
SPX,10/30/2019,14:53,3041.81,3040.96,3041.81,0,0,0,0
SPX,10/30/2019,14:54,3042.03,3040.94,3041.05,0,0,0,0
SPX,10/30/2019,14:55,3042.97,3040.99,3042.87,0,0,0,0
SPX,10/30/2019,14:56,3043.31,3041.96,3042.22,0,0,0,0
SPX,10/30/2019,14:57,3042.68,3042.19,3042.28,0,0,0,0
SPX,10/30/2019,14:58,3042.6,3041.78,3041.85,0,0,0,0
SPX,10/30/2019,14:59,3042.36,3041.55,3042.34,0,0,0,0
SPX,10/30/2019,15:00,3043.23,3042.24,3042.56,0,0,0,0
SPX,10/30/2019,15:01,3042.66,3042.29,3042.65,0,0,0,0
SPX,10/30/2019,15:02,3043.04,3042.63,3042.96,0,0,0,0
SPX,10/30/2019,15:03,3044.53,3042.97,3044.27,0,0,0,0
SPX,10/30/2019,15:04,3044.35,3043.61,3043.9,0,0,0,0
SPX,10/30/2019,15:05,3044.14,3043.66,3043.9,0,0,0,0
SPX,10/30/2019,15:06,3044.15,3043.61,3043.86,0,0,0,0
SPX,10/30/2019,15:07,3044.44,3043.45,3044.35,0,0,0,0
SPX,10/30/2019,15:08,3044.47,3043.14,3043.54,0,0,0,0
SPX,10/30/2019,15:09,3043.87,3043.41,3043.68,0,0,0,0
SPX,10/30/2019,15:10,3044.23,3043.67,3044.15,0,0,0,0
SPX,10/30/2019,15:11,3044.76,3044.22,3044.76,0,0,0,0
SPX,10/30/2019,15:12,3044.77,3043.94,3044.58,0,0,0,0
SPX,10/30/2019,15:13,3044.68,3043.69,3043.8,0,0,0,0
SPX,10/30/2019,15:14,3044.16,3043.78,3043.8,0,0,0,0
SPX,10/30/2019,15:15,3044.18,3043.6,3043.85,0,0,0,0
SPX,10/30/2019,15:16,3044.89,3043.88,3044.6,0,0,0,0
SPX,10/30/2019,15:17,3045.37,3044.72,3044.86,0,0,0,0
SPX,10/30/2019,15:18,3045.1,3044.47,3044.47,0,0,0,0
SPX,10/30/2019,15:19,3044.83,3044.35,3044.72,0,0,0,0
SPX,10/30/2019,15:20,3045.51,3044.76,3045.51,0,0,0,0
SPX,10/30/2019,15:21,3045.91,3045.35,3045.69,0,0,0,0
SPX,10/30/2019,15:22,3046.17,3045.45,3046.16,0,0,0,0
SPX,10/30/2019,15:23,3048.28,3046.15,3048.28,0,0,0,0
SPX,10/30/2019,15:24,3050.1,3048.3,3049.01,0,0,0,0
SPX,10/30/2019,15:25,3049.29,3047.59,3047.62,0,0,0,0
SPX,10/30/2019,15:26,3047.58,3046.43,3046.69,0,0,0,0
SPX,10/30/2019,15:27,3047.5,3046.31,3047.43,0,0,0,0
SPX,10/30/2019,15:28,3047.71,3047.11,3047.11,0,0,0,0
SPX,10/30/2019,15:29,3047.57,3047.08,3047.36,0,0,0,0
SPX,10/30/2019,15:30,3047.78,3047.19,3047.74,0,0,0,0
SPX,10/30/2019,15:31,3047.76,3046.48,3046.74,0,0,0,0
SPX,10/30/2019,15:32,3047.06,3046.63,3046.82,0,0,0,0
SPX,10/30/2019,15:33,3046.94,3045.92,3046.06,0,0,0,0
SPX,10/30/2019,15:34,3046.18,3045.61,3045.87,0,0,0,0
SPX,10/30/2019,15:35,3046.16,3045.58,3045.62,0,0,0,0
SPX,10/30/2019,15:36,3045.89,3045.58,3045.63,0,0,0,0
SPX,10/30/2019,15:37,3045.85,3045.39,3045.85,0,0,0,0
SPX,10/30/2019,15:38,3045.9,3045.44,3045.44,0,0,0,0
SPX,10/30/2019,15:39,3045.41,3044.7,3044.96,0,0,0,0
SPX,10/30/2019,15:40,3045.76,3044.86,3045.7,0,0,0,0
SPX,10/30/2019,15:41,3046.14,3045.51,3045.95,0,0,0,0
SPX,10/30/2019,15:42,3046.11,3045.6,3045.76,0,0,0,0
SPX,10/30/2019,15:43,3045.92,3045.03,3045.06,0,0,0,0
SPX,10/30/2019,15:44,3045.45,3045.1,3045.37,0,0,0,0
SPX,10/30/2019,15:45,3045.4,3044.99,3045.28,0,0,0,0
SPX,10/30/2019,15:46,3045.54,3044.9,3044.9,0,0,0,0
SPX,10/30/2019,15:47,3045.15,3044.16,3044.46,0,0,0,0
SPX,10/30/2019,15:48,3045.53,3044.46,3045.36,0,0,0,0
SPX,10/30/2019,15:49,3045.37,3044.67,3044.76,0,0,0,0
SPX,10/30/2019,15:50,3046.5,3044.77,3046.5,0,0,0,0
SPX,10/30/2019,15:51,3046.95,3046.49,3046.86,0,0,0,0
SPX,10/30/2019,15:52,3046.86,3045.9,3045.92,0,0,0,0
SPX,10/30/2019,15:53,3046.47,3045.81,3046.47,0,0,0,0
SPX,10/30/2019,15:54,3047.95,3046.63,3047.73,0,0,0,0
SPX,10/30/2019,15:55,3047.74,3046.03,3046.49,0,0,0,0
SPX,10/30/2019,15:56,3046.85,3046.11,3046.19,0,0,0,0
SPX,10/30/2019,15:57,3046.19,3045.27,3045.27,0,0,0,0
SPX,10/30/2019,15:58,3045.42,3044.94,3045.38,0,0,0,0
SPX,10/30/2019,15:59,3047.88,3044.94,3047.4,0,0,0,0
SPX,10/30/2019,16:00,3046.98,3046.92,3046.93,0,0,0,0
SPX,10/30/2019,16:01,3046.93,3046.86,3046.86,0,0,0,0
SPX,10/30/2019,16:02,3046.86,3046.82,3046.82,0,0,0,0
SPX,10/30/2019,16:03,3046.82,3046.76,3046.76,0,0,0,0
SPX,10/30/2019,16:04,3046.78,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:05,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:06,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:07,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:08,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:09,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:10,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:11,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:12,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:13,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:14,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:15,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:16,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:17,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:18,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:19,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:20,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/30/2019,16:57,3046.77,3046.77,3046.77,0,0,0,0
SPX,10/31/2019,9:30,3046.9,3045.1,3045.34,0,0,0,0
SPX,10/31/2019,9:31,3045.49,3042.72,3042.76,0,0,0,0
SPX,10/31/2019,9:32,3043.55,3042.48,3043.22,0,0,0,0
SPX,10/31/2019,9:33,3046.23,3043.02,3045.9,0,0,0,0
SPX,10/31/2019,9:34,3045.85,3044.89,3045.56,0,0,0,0
SPX,10/31/2019,9:35,3045.87,3043.47,3043.59,0,0,0,0
SPX,10/31/2019,9:36,3045.52,3043.21,3044.19,0,0,0,0
SPX,10/31/2019,9:37,3044.98,3043.12,3044.98,0,0,0,0
SPX,10/31/2019,9:38,3044.98,3044.3,3044.77,0,0,0,0
SPX,10/31/2019,9:39,3044.89,3043.9,3043.9,0,0,0,0
SPX,10/31/2019,9:40,3044.87,3043.96,3044.67,0,0,0,0
SPX,10/31/2019,9:41,3045.09,3044.44,3044.72,0,0,0,0
SPX,10/31/2019,9:42,3044.58,3043.14,3043.3,0,0,0,0
SPX,10/31/2019,9:43,3043.37,3042.09,3042.68,0,0,0,0
SPX,10/31/2019,9:44,3042.73,3041.2,3041.48,0,0,0,0
SPX,10/31/2019,9:45,3042.04,3040.43,3041.71,0,0,0,0
SPX,10/31/2019,9:46,3042.78,3041.78,3042.52,0,0,0,0
SPX,10/31/2019,9:47,3043.3,3042.42,3042.66,0,0,0,0
SPX,10/31/2019,9:48,3043.46,3041.32,3041.32,0,0,0,0
SPX,10/31/2019,9:49,3041.35,3040.21,3040.21,0,0,0,0
SPX,10/31/2019,9:50,3040.4,3039.14,3039.66,0,0,0,0
SPX,10/31/2019,9:51,3040.71,3039.67,3040.65,0,0,0,0
SPX,10/31/2019,9:52,3041.14,3040.44,3040.95,0,0,0,0
SPX,10/31/2019,9:53,3041.04,3040.46,3040.48,0,0,0,0
SPX,10/31/2019,9:54,3040.62,3039.53,3039.7,0,0,0,0
SPX,10/31/2019,9:55,3040.2,3039.65,3039.78,0,0,0,0
SPX,10/31/2019,9:56,3040.01,3039.03,3039.14,0,0,0,0
SPX,10/31/2019,9:57,3039.62,3039.06,3039.19,0,0,0,0
SPX,10/31/2019,9:58,3039.34,3038.86,3039.32,0,0,0,0
SPX,10/31/2019,9:59,3039.14,3038.27,3038.3,0,0,0,0
SPX,10/31/2019,10:00,3038.15,3036.75,3036.75,0,0,0,0
SPX,10/31/2019,10:01,3037.1,3036.35,3036.72,0,0,0,0
SPX,10/31/2019,10:02,3036.67,3035.79,3036.26,0,0,0,0
SPX,10/31/2019,10:03,3036.35,3035.88,3036.12,0,0,0,0
SPX,10/31/2019,10:04,3036.27,3035.56,3035.63,0,0,0,0
SPX,10/31/2019,10:05,3036.29,3035.63,3035.63,0,0,0,0
SPX,10/31/2019,10:06,3036.89,3035.47,3036.78,0,0,0,0
SPX,10/31/2019,10:07,3037.32,3036.61,3037.09,0,0,0,0
SPX,10/31/2019,10:08,3037.27,3036.76,3036.99,0,0,0,0
SPX,10/31/2019,10:09,3037.48,3036.67,3037.43,0,0,0,0
SPX,10/31/2019,10:10,3037.35,3035.94,3036.1,0,0,0,0
SPX,10/31/2019,10:11,3036.04,3033.55,3033.55,0,0,0,0
SPX,10/31/2019,10:12,3034.05,3033.1,3033.88,0,0,0,0
SPX,10/31/2019,10:13,3033.91,3031.85,3031.85,0,0,0,0
SPX,10/31/2019,10:14,3032.01,3031.44,3031.44,0,0,0,0
SPX,10/31/2019,10:15,3032.25,3030.91,3032.17,0,0,0,0
SPX,10/31/2019,10:16,3033.05,3032.2,3033.05,0,0,0,0
SPX,10/31/2019,10:17,3033.75,3033.05,3033.5,0,0,0,0
SPX,10/31/2019,10:18,3033.78,3032.95,3033.39,0,0,0,0
SPX,10/31/2019,10:19,3033.6,3033.32,3033.51,0,0,0,0
SPX,10/31/2019,10:20,3033.57,3032.77,3033.17,0,0,0,0
SPX,10/31/2019,10:21,3033.24,3032.74,3032.93,0,0,0,0
SPX,10/31/2019,10:22,3033.38,3031.8,3031.81,0,0,0,0
SPX,10/31/2019,10:23,3031.64,3028.61,3029.07,0,0,0,0
SPX,10/31/2019,10:24,3029.48,3028.42,3028.59,0,0,0,0
SPX,10/31/2019,10:25,3029.82,3028.61,3029.79,0,0,0,0
SPX,10/31/2019,10:26,3030.43,3029.75,3030.33,0,0,0,0
SPX,10/31/2019,10:27,3030.59,3030.16,3030.36,0,0,0,0
SPX,10/31/2019,10:28,3030.44,3029.22,3029.44,0,0,0,0
SPX,10/31/2019,10:29,3029.94,3028.79,3029.93,0,0,0,0
SPX,10/31/2019,10:30,3029.99,3027.2,3027.33,0,0,0,0
SPX,10/31/2019,10:31,3027.53,3026.38,3026.38,0,0,0,0
SPX,10/31/2019,10:32,3026.39,3024.67,3024.93,0,0,0,0
SPX,10/31/2019,10:33,3025.42,3024.46,3024.74,0,0,0,0
SPX,10/31/2019,10:34,3025.19,3024.38,3024.44,0,0,0,0
SPX,10/31/2019,10:35,3024.88,3023.19,3024.87,0,0,0,0
SPX,10/31/2019,10:36,3025.81,3024.95,3025.14,0,0,0,0
SPX,10/31/2019,10:37,3025.46,3025.09,3025.16,0,0,0,0
SPX,10/31/2019,10:38,3025.74,3024.66,3025.74,0,0,0,0
SPX,10/31/2019,10:39,3026.09,3025.53,3026.07,0,0,0,0
SPX,10/31/2019,10:40,3026.02,3025.16,3025.43,0,0,0,0
SPX,10/31/2019,10:41,3026.76,3025.3,3026.76,0,0,0,0
SPX,10/31/2019,10:42,3027.65,3026.84,3027.65,0,0,0,0
SPX,10/31/2019,10:43,3028.13,3027.37,3028.13,0,0,0,0
SPX,10/31/2019,10:44,3028.53,3027.91,3027.91,0,0,0,0
SPX,10/31/2019,10:45,3028.15,3027.35,3028.15,0,0,0,0
SPX,10/31/2019,10:46,3028.71,3027.79,3028.38,0,0,0,0
SPX,10/31/2019,10:47,3028.37,3027.79,3028.23,0,0,0,0
SPX,10/31/2019,10:48,3030.03,3028.27,3029.87,0,0,0,0
SPX,10/31/2019,10:49,3030.38,3029.88,3030.16,0,0,0,0
SPX,10/31/2019,10:50,3030.44,3029.99,3030.3,0,0,0,0
SPX,10/31/2019,10:51,3030.36,3029.84,3030.34,0,0,0,0
SPX,10/31/2019,10:52,3031.13,3030.33,3030.51,0,0,0,0
SPX,10/31/2019,10:53,3031.05,3030.5,3030.74,0,0,0,0
SPX,10/31/2019,10:54,3031.66,3030.65,3031.66,0,0,0,0
SPX,10/31/2019,10:55,3031.7,3030.75,3030.77,0,0,0,0
SPX,10/31/2019,10:56,3031.53,3030.76,3031.53,0,0,0,0
SPX,10/31/2019,10:57,3032.79,3031.55,3032.75,0,0,0,0
SPX,10/31/2019,10:58,3032.93,3032.51,3032.87,0,0,0,0
SPX,10/31/2019,10:59,3033.48,3032.85,3033.37,0,0,0,0
SPX,10/31/2019,11:00,3033.6,3032.96,3032.96,0,0,0,0
SPX,10/31/2019,11:01,3033.48,3032.99,3033.48,0,0,0,0
SPX,10/31/2019,11:02,3033.56,3033.01,3033.48,0,0,0,0
SPX,10/31/2019,11:03,3033.76,3033.4,3033.4,0,0,0,0
SPX,10/31/2019,11:04,3033.37,3032.74,3032.79,0,0,0,0
SPX,10/31/2019,11:05,3034.04,3032.76,3033.99,0,0,0,0
SPX,10/31/2019,11:06,3035.2,3033.94,3035.2,0,0,0,0
SPX,10/31/2019,11:07,3035.19,3034.71,3034.73,0,0,0,0
SPX,10/31/2019,11:08,3035.08,3034.61,3034.62,0,0,0,0
SPX,10/31/2019,11:09,3035.18,3034.49,3034.93,0,0,0,0
SPX,10/31/2019,11:10,3035.39,3034.5,3034.55,0,0,0,0
SPX,10/31/2019,11:11,3034.56,3034.3,3034.32,0,0,0,0
SPX,10/31/2019,11:12,3034.82,3034.33,3034.43,0,0,0,0
SPX,10/31/2019,11:13,3034.56,3034.27,3034.27,0,0,0,0
SPX,10/31/2019,11:14,3034.52,3034.15,3034.33,0,0,0,0
SPX,10/31/2019,11:15,3035.39,3034.35,3035.16,0,0,0,0
SPX,10/31/2019,11:16,3035.17,3034.04,3034.04,0,0,0,0
SPX,10/31/2019,11:17,3034.05,3033.4,3033.87,0,0,0,0
SPX,10/31/2019,11:18,3033.7,3032.71,3032.75,0,0,0,0
SPX,10/31/2019,11:19,3032.73,3031.83,3031.83,0,0,0,0
SPX,10/31/2019,11:20,3032.42,3031.52,3032.31,0,0,0,0
SPX,10/31/2019,11:21,3033.1,3032.25,3032.82,0,0,0,0
SPX,10/31/2019,11:22,3032.86,3032.37,3032.4,0,0,0,0
SPX,10/31/2019,11:23,3032.98,3032.4,3032.67,0,0,0,0
SPX,10/31/2019,11:24,3033.06,3032.63,3033.06,0,0,0,0
SPX,10/31/2019,11:25,3033.93,3032.81,3032.81,0,0,0,0
SPX,10/31/2019,11:26,3032.82,3031.24,3031.41,0,0,0,0
SPX,10/31/2019,11:27,3031.73,3030.57,3030.62,0,0,0,0
SPX,10/31/2019,11:28,3031.7,3030.59,3031.7,0,0,0,0
SPX,10/31/2019,11:29,3031.96,3031.7,3031.83,0,0,0,0
SPX,10/31/2019,11:30,3032.79,3031.39,3032.78,0,0,0,0
SPX,10/31/2019,11:31,3033.52,3031.91,3031.92,0,0,0,0
SPX,10/31/2019,11:32,3031.95,3031.01,3031.54,0,0,0,0
SPX,10/31/2019,11:33,3032.11,3031.18,3032.11,0,0,0,0
SPX,10/31/2019,11:34,3032.3,3030.34,3030.34,0,0,0,0
SPX,10/31/2019,11:35,3030.21,3029.35,3029.97,0,0,0,0
SPX,10/31/2019,11:36,3030.47,3029.92,3030.19,0,0,0,0
SPX,10/31/2019,11:37,3030.49,3030.12,3030.37,0,0,0,0
SPX,10/31/2019,11:38,3031.43,3030.18,3031.43,0,0,0,0
SPX,10/31/2019,11:39,3033.03,3031.5,3033.03,0,0,0,0
SPX,10/31/2019,11:40,3033.26,3032.85,3033.23,0,0,0,0
SPX,10/31/2019,11:41,3033.65,3033.02,3033.62,0,0,0,0
SPX,10/31/2019,11:42,3034.48,3033.5,3034.45,0,0,0,0
SPX,10/31/2019,11:43,3034.55,3033.73,3033.73,0,0,0,0
SPX,10/31/2019,11:44,3033.73,3033.02,3033.02,0,0,0,0
SPX,10/31/2019,11:45,3033.29,3032.36,3033.29,0,0,0,0
SPX,10/31/2019,11:46,3033.77,3033.08,3033.08,0,0,0,0
SPX,10/31/2019,11:47,3033.74,3032.92,3033.74,0,0,0,0
SPX,10/31/2019,11:48,3033.88,3032.87,3032.87,0,0,0,0
SPX,10/31/2019,11:49,3032.92,3032.26,3032.91,0,0,0,0
SPX,10/31/2019,11:50,3034.06,3032.89,3034.04,0,0,0,0
SPX,10/31/2019,11:51,3034.43,3033.28,3033.28,0,0,0,0
SPX,10/31/2019,11:52,3033.7,3032.96,3033.67,0,0,0,0
SPX,10/31/2019,11:53,3033.72,3033.05,3033.12,0,0,0,0
SPX,10/31/2019,11:54,3034.16,3033.18,3034.15,0,0,0,0
SPX,10/31/2019,11:55,3034.5,3033.86,3033.92,0,0,0,0
SPX,10/31/2019,11:56,3034.32,3033.57,3034.21,0,0,0,0
SPX,10/31/2019,11:57,3034.36,3033.85,3033.9,0,0,0,0
SPX,10/31/2019,11:58,3034.26,3033.55,3033.55,0,0,0,0
SPX,10/31/2019,11:59,3033.59,3032.48,3032.48,0,0,0,0
SPX,10/31/2019,12:00,3033.14,3031.8,3031.83,0,0,0,0
SPX,10/31/2019,12:01,3032.07,3030.84,3030.84,0,0,0,0
SPX,10/31/2019,12:02,3031.07,3030.61,3031.07,0,0,0,0
SPX,10/31/2019,12:03,3031.64,3030.57,3030.57,0,0,0,0
SPX,10/31/2019,12:04,3030.56,3028.31,3028.33,0,0,0,0
SPX,10/31/2019,12:05,3028.55,3027.2,3027.33,0,0,0,0
SPX,10/31/2019,12:06,3028.23,3027.27,3028.18,0,0,0,0
SPX,10/31/2019,12:07,3028.84,3028.1,3028.84,0,0,0,0
SPX,10/31/2019,12:08,3029.51,3028.83,3029.5,0,0,0,0
SPX,10/31/2019,12:09,3029.56,3029.22,3029.46,0,0,0,0
SPX,10/31/2019,12:10,3029.49,3028.78,3029.09,0,0,0,0
SPX,10/31/2019,12:11,3029.05,3028.76,3028.87,0,0,0,0
SPX,10/31/2019,12:12,3029.38,3028.47,3029.36,0,0,0,0
SPX,10/31/2019,12:13,3030.37,3029.34,3030.37,0,0,0,0
SPX,10/31/2019,12:14,3030.82,3030.44,3030.62,0,0,0,0
SPX,10/31/2019,12:15,3030.64,3029.28,3029.76,0,0,0,0
SPX,10/31/2019,12:16,3029.71,3029.27,3029.45,0,0,0,0
SPX,10/31/2019,12:17,3029.68,3029.33,3029.38,0,0,0,0
SPX,10/31/2019,12:18,3029.39,3028.62,3028.63,0,0,0,0
SPX,10/31/2019,12:19,3028.81,3028.13,3028.13,0,0,0,0
SPX,10/31/2019,12:20,3028.09,3027.77,3027.95,0,0,0,0
SPX,10/31/2019,12:21,3028.78,3027.94,3028.78,0,0,0,0
SPX,10/31/2019,12:22,3029.4,3028.59,3028.79,0,0,0,0
SPX,10/31/2019,12:23,3028.93,3027.7,3027.71,0,0,0,0
SPX,10/31/2019,12:24,3027.81,3026.78,3027.08,0,0,0,0
SPX,10/31/2019,12:25,3028.92,3027.32,3028.77,0,0,0,0
SPX,10/31/2019,12:26,3029.29,3028.74,3029.12,0,0,0,0
SPX,10/31/2019,12:27,3029.13,3028.4,3028.93,0,0,0,0
SPX,10/31/2019,12:28,3029.61,3029.01,3029.41,0,0,0,0
SPX,10/31/2019,12:29,3029.66,3029.34,3029.51,0,0,0,0
SPX,10/31/2019,12:30,3029.49,3028.89,3028.92,0,0,0,0
SPX,10/31/2019,12:31,3029.43,3028.51,3029.19,0,0,0,0
SPX,10/31/2019,12:32,3029.25,3028.27,3028.27,0,0,0,0
SPX,10/31/2019,12:33,3028.7,3027.82,3028.7,0,0,0,0
SPX,10/31/2019,12:34,3029.08,3027.52,3027.53,0,0,0,0
SPX,10/31/2019,12:35,3028.45,3027.47,3028.12,0,0,0,0
SPX,10/31/2019,12:36,3028.25,3027.71,3028.25,0,0,0,0
SPX,10/31/2019,12:37,3028.76,3028.08,3028.08,0,0,0,0
SPX,10/31/2019,12:38,3028.14,3026.43,3026.96,0,0,0,0
SPX,10/31/2019,12:39,3027.56,3027,3027.19,0,0,0,0
SPX,10/31/2019,12:40,3027.19,3026.72,3026.87,0,0,0,0
SPX,10/31/2019,12:41,3026.91,3025.91,3026.36,0,0,0,0
SPX,10/31/2019,12:42,3026.41,3025.49,3025.51,0,0,0,0
SPX,10/31/2019,12:43,3025.52,3025.19,3025.52,0,0,0,0
SPX,10/31/2019,12:44,3026.51,3025.53,3026.51,0,0,0,0
SPX,10/31/2019,12:45,3026.52,3025.47,3025.47,0,0,0,0
SPX,10/31/2019,12:46,3025.51,3024.83,3024.83,0,0,0,0
SPX,10/31/2019,12:47,3025.03,3024.33,3024.48,0,0,0,0
SPX,10/31/2019,12:48,3025.23,3024.48,3025.23,0,0,0,0
SPX,10/31/2019,12:49,3025.56,3025.13,3025.51,0,0,0,0
SPX,10/31/2019,12:50,3025.49,3024.85,3024.87,0,0,0,0
SPX,10/31/2019,12:51,3025.36,3024.77,3025.24,0,0,0,0
SPX,10/31/2019,12:52,3026.22,3025.23,3026.06,0,0,0,0
SPX,10/31/2019,12:53,3026.23,3025.77,3025.97,0,0,0,0
SPX,10/31/2019,12:54,3026.18,3025.91,3026.17,0,0,0,0
SPX,10/31/2019,12:55,3026.82,3026.16,3026.41,0,0,0,0
SPX,10/31/2019,12:56,3027.09,3026.41,3027.08,0,0,0,0
SPX,10/31/2019,12:57,3027.35,3026.88,3027.35,0,0,0,0
SPX,10/31/2019,12:58,3027.37,3027.11,3027.21,0,0,0,0
SPX,10/31/2019,12:59,3027.41,3027.17,3027.41,0,0,0,0
SPX,10/31/2019,13:00,3027.5,3026.63,3027.12,0,0,0,0
SPX,10/31/2019,13:01,3027.23,3026.82,3027.05,0,0,0,0
SPX,10/31/2019,13:02,3028.52,3027.07,3028.46,0,0,0,0
SPX,10/31/2019,13:03,3029.1,3028.49,3028.97,0,0,0,0
SPX,10/31/2019,13:04,3028.97,3028.23,3028.27,0,0,0,0
SPX,10/31/2019,13:05,3028.82,3028.23,3028.66,0,0,0,0
SPX,10/31/2019,13:06,3028.95,3028.52,3028.91,0,0,0,0
SPX,10/31/2019,13:07,3029.53,3028.88,3029.49,0,0,0,0
SPX,10/31/2019,13:08,3030.31,3029.5,3030.02,0,0,0,0
SPX,10/31/2019,13:09,3030.13,3029.92,3030.11,0,0,0,0
SPX,10/31/2019,13:10,3030.31,3029.89,3030.31,0,0,0,0
SPX,10/31/2019,13:11,3030.6,3030.22,3030.22,0,0,0,0
SPX,10/31/2019,13:12,3030.21,3029.47,3029.47,0,0,0,0
SPX,10/31/2019,13:13,3029.84,3027.58,3028.87,0,0,0,0
SPX,10/31/2019,13:14,3029.42,3028.68,3029.33,0,0,0,0
SPX,10/31/2019,13:15,3029.36,3028.95,3029.03,0,0,0,0
SPX,10/31/2019,13:16,3029.01,3028.18,3028.18,0,0,0,0
SPX,10/31/2019,13:17,3028.76,3028.18,3028.76,0,0,0,0
SPX,10/31/2019,13:18,3029.47,3028.8,3029.32,0,0,0,0
SPX,10/31/2019,13:19,3029.31,3028.73,3029.06,0,0,0,0
SPX,10/31/2019,13:20,3029.8,3029.03,3029.8,0,0,0,0
SPX,10/31/2019,13:21,3029.91,3029.34,3029.35,0,0,0,0
SPX,10/31/2019,13:22,3029.54,3029.26,3029.37,0,0,0,0
SPX,10/31/2019,13:23,3029.38,3028.93,3028.93,0,0,0,0
SPX,10/31/2019,13:24,3029.06,3028.75,3028.95,0,0,0,0
SPX,10/31/2019,13:25,3029.01,3028.59,3029,0,0,0,0
SPX,10/31/2019,13:26,3029.66,3028.99,3029.6,0,0,0,0
SPX,10/31/2019,13:27,3029.59,3029.22,3029.32,0,0,0,0
SPX,10/31/2019,13:28,3029.85,3029.32,3029.65,0,0,0,0
SPX,10/31/2019,13:29,3030.32,3029.63,3030.32,0,0,0,0
SPX,10/31/2019,13:30,3030.55,3030,3030.46,0,0,0,0
SPX,10/31/2019,13:31,3030.89,3030.47,3030.75,0,0,0,0
SPX,10/31/2019,13:32,3031.6,3030.75,3031.6,0,0,0,0
SPX,10/31/2019,13:33,3031.79,3031.39,3031.41,0,0,0,0
SPX,10/31/2019,13:34,3031.63,3031.36,3031.42,0,0,0,0
SPX,10/31/2019,13:35,3031.74,3031.16,3031.71,0,0,0,0
SPX,10/31/2019,13:36,3032.03,3031.69,3032.03,0,0,0,0
SPX,10/31/2019,13:37,3032.02,3031.61,3031.66,0,0,0,0
SPX,10/31/2019,13:38,3031.97,3031.68,3031.95,0,0,0,0
SPX,10/31/2019,13:39,3032.03,3031.06,3031.06,0,0,0,0
SPX,10/31/2019,13:40,3031.25,3030.84,3030.88,0,0,0,0
SPX,10/31/2019,13:41,3031.41,3030.91,3031.34,0,0,0,0
SPX,10/31/2019,13:42,3031.57,3031.08,3031.08,0,0,0,0
SPX,10/31/2019,13:43,3031.14,3030.64,3030.66,0,0,0,0
SPX,10/31/2019,13:44,3030.66,3030.11,3030.11,0,0,0,0
SPX,10/31/2019,13:45,3030.21,3029.66,3029.7,0,0,0,0
SPX,10/31/2019,13:46,3030.26,3029.69,3030.26,0,0,0,0
SPX,10/31/2019,13:47,3030.68,3030.29,3030.33,0,0,0,0
SPX,10/31/2019,13:48,3030.43,3030.14,3030.4,0,0,0,0
SPX,10/31/2019,13:49,3030.45,3029.35,3029.35,0,0,0,0
SPX,10/31/2019,13:50,3029.36,3029.01,3029.2,0,0,0,0
SPX,10/31/2019,13:51,3029.38,3028.98,3029.38,0,0,0,0
SPX,10/31/2019,13:52,3029.49,3029.28,3029.29,0,0,0,0
SPX,10/31/2019,13:53,3029.77,3029.29,3029.77,0,0,0,0
SPX,10/31/2019,13:54,3030.11,3029.78,3029.84,0,0,0,0
SPX,10/31/2019,13:55,3030.18,3029.82,3030.05,0,0,0,0
SPX,10/31/2019,13:56,3030.26,3029.69,3030.26,0,0,0,0
SPX,10/31/2019,13:57,3030.49,3030.29,3030.44,0,0,0,0
SPX,10/31/2019,13:58,3030.65,3030.25,3030.26,0,0,0,0
SPX,10/31/2019,13:59,3030.27,3029.29,3029.29,0,0,0,0
SPX,10/31/2019,14:00,3029.24,3028.14,3028.27,0,0,0,0
